5, 0, 770.983, 1997.98, 21, 21, 0, 0, 0, 4, 1, 
5, 1, 970.983, 1997.98, 21, 21, 0, 0, 0, 4, 1, 
5, 2, 1170.98, 1997.98, 21, 21, 0, 0, 0, 4, 1, 
5, 3, 1370.98, 1997.98, 21, 21, 0, 0, 0, 4, 1, 
5, 4, 750, 1200, 0, 0, 0, 0, 0, 4, 1, 
