101, 0, 959.983, 2186.98, 21, 21, 0, 0, 0, 100, 1, 
101, 1, 1159.98, 2186.98, 21, 21, 0, 0, 0, 100, 1, 
101, 2, 1359.98, 2186.98, 21, 21, 0, 0, 0, 100, 1, 
101, 3, 1559.98, 2186.98, 21, 21, 0, 0, 0, 100, 1, 
101, 4, 1759.98, 2186.98, 21, 21, 0, 0, 0, 100, 1, 
101, 5, 1959.98, 2186.98, 21, 21, 0, 0, 0, 100, 1, 
101, 6, 2159.98, 2186.98, 21, 21, 0, 0, 0, 100, 1, 
101, 7, 959.983, 1309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 8, 1159.98, 1309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 9, 1359.98, 1309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 10, 1559.98, 1309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 11, 1759.98, 1309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 12, 1959.98, 1309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 13, 2159.98, 1309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 14, 959.984, 1509.98, 21, 21, 0, 0, 0, 100, 1, 
101, 15, 1159.98, 1509.98, 21, 21, 0, 0, 0, 100, 1, 
101, 16, 1359.98, 1509.98, 21, 21, 0, 0, 0, 100, 1, 
101, 17, 1559.98, 1509.98, 21, 21, 0, 0, 0, 100, 1, 
101, 18, 1759.98, 1509.98, 21, 21, 0, 0, 0, 100, 1, 
101, 19, 1959.98, 1509.98, 21, 21, 0, 0, 0, 100, 1, 
101, 20, 2159.98, 1509.98, 21, 21, 0, 0, 0, 100, 1, 
101, 21, 959.984, 1709.98, 21, 21, 0, 0, 0, 100, 1, 
101, 22, 1159.98, 1709.98, 21, 21, 0, 0, 0, 100, 1, 
101, 23, 1359.98, 1709.98, 21, 21, 0, 0, 0, 100, 1, 
101, 24, 1559.98, 1709.98, 21, 21, 0, 0, 0, 100, 1, 
101, 25, 1759.98, 1709.98, 21, 21, 0, 0, 0, 100, 1, 
101, 26, 1959.98, 1709.98, 21, 21, 0, 0, 0, 100, 1, 
101, 27, 2159.98, 1709.98, 21, 21, 0, 0, 0, 100, 1, 
101, 28, 959.984, 1909.98, 21, 21, 0, 0, 0, 100, 1, 
101, 29, 1159.98, 1909.98, 21, 21, 0, 0, 0, 100, 1, 
101, 30, 1359.98, 1909.98, 21, 21, 0, 0, 0, 100, 1, 
101, 31, 1559.98, 1909.98, 21, 21, 0, 0, 0, 100, 1, 
101, 32, 1759.98, 1909.98, 21, 21, 0, 0, 0, 100, 1, 
101, 33, 1959.98, 1909.98, 21, 21, 0, 0, 0, 100, 1, 
101, 34, 2159.98, 1909.98, 21, 21, 0, 0, 0, 100, 1, 
101, 35, 959.985, 2109.98, 21, 21, 0, 0, 0, 100, 1, 
101, 36, 1159.98, 2109.98, 21, 21, 0, 0, 0, 100, 1, 
101, 37, 1359.98, 2109.98, 21, 21, 0, 0, 0, 100, 1, 
101, 38, 1559.98, 2109.98, 21, 21, 0, 0, 0, 100, 1, 
101, 39, 1759.98, 2109.98, 21, 21, 0, 0, 0, 100, 1, 
101, 40, 1959.98, 2109.98, 21, 21, 0, 0, 0, 100, 1, 
101, 41, 2159.98, 2109.98, 21, 21, 0, 0, 0, 100, 1, 
101, 42, 959.985, 2309.98, 21, 21, 0, 0, 0, 100, 1, 
101, 43, 1159.99, 2309.99, 21, 21, 0, 0, 0, 100, 1, 
101, 44, 1359.99, 2309.99, 21, 21, 0, 0, 0, 100, 1, 
101, 45, 1559.99, 2309.99, 21, 21, 0, 0, 0, 100, 1, 
101, 46, 1759.99, 2309.99, 21, 21, 0, 0, 0, 100, 1, 
101, 47, 1959.99, 2309.99, 21, 21, 0, 0, 0, 100, 1, 
101, 48, 2159.99, 2309.99, 21, 21, 0, 0, 0, 100, 1, 
101, 49, 959.985, 2509.99, 21, 21, 0, 0, 0, 100, 1, 
101, 50, 1159.99, 2509.99, 21, 21, 0, 0, 0, 100, 1, 
101, 51, 1359.99, 2509.99, 21, 21, 0, 0, 0, 100, 1, 
101, 52, 1559.99, 2509.99, 21, 21, 0, 0, 0, 100, 1, 
101, 53, 1759.99, 2509.99, 21, 21, 0, 0, 0, 100, 1, 
101, 54, 1959.99, 2509.99, 21, 21, 0, 0, 0, 100, 1, 
101, 55, 2159.99, 2509.99, 21, 21, 0, 0, 0, 100, 1, 
101, 56, 959.986, 2709.99, 21, 21, 0, 0, 0, 100, 1, 
101, 57, 1159.99, 2709.99, 21, 21, 0, 0, 0, 100, 1, 
101, 58, 1359.99, 2709.99, 21, 21, 0, 0, 0, 100, 1, 
101, 59, 1559.99, 2709.99, 21, 21, 0, 0, 0, 100, 1, 
101, 60, 1759.99, 2709.99, 21, 21, 0, 0, 0, 100, 1, 
101, 61, 1959.99, 2709.99, 21, 21, 0, 0, 0, 100, 1, 
101, 62, 2159.99, 2709.99, 21, 21, 0, 0, 0, 100, 1, 
101, 63, 959.986, 2909.99, 21, 21, 0, 0, 0, 100, 1, 
101, 64, 1159.99, 2909.99, 21, 21, 0, 0, 0, 100, 1, 
101, 65, 1359.99, 2909.99, 21, 21, 0, 0, 0, 100, 1, 
101, 66, 1559.99, 2909.99, 21, 21, 0, 0, 0, 100, 1, 
101, 67, 1759.99, 2909.99, 21, 21, 0, 0, 0, 100, 1, 
101, 68, 1959.99, 2909.99, 21, 21, 0, 0, 0, 100, 1, 
101, 69, 2159.99, 2909.99, 21, 21, 0, 0, 0, 100, 1, 
101, 70, 959.986, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 71, 1159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 72, 1359.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 73, 1559.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 74, 1759.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 75, 1959.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 76, 2159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 77, 959.986, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 78, 1159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 79, 1359.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 80, 1559.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 81, 1759.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 82, 1959.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 83, 2159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 84, 959.987, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 85, 1159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 86, 1359.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 87, 1559.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 88, 1759.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 89, 1959.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 90, 2159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 91, 959.987, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 92, 1159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 93, 1359.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 94, 1559.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 95, 1759.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 96, 1959.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 97, 2159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 98, 959.987, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 99, 1159.99, 2186.99, 21, 21, 0, 0, 0, 100, 1, 
101, 100, 750, 1200, 0, 0, 0, 0, 0, 100, 1, 
